Year,Species Group,Species Name,Pounds,Value
2010,Flatfish,"Sanddab, speckled",,
2010,Crabs,"Crab, hermit",,
2010,Flatfish,Sanddab,123554.0,92413.0
2010,Rockfish,"Rockfish, grass",27124.0,239112.0
2010,Tunas,"Tuna, albacore",1633689.0,1767995.0
2010,Other Invertebrates,Sea stars,,
2010,Roundfish,"Prickleback, monkeyface (eel)",35.0,73.0
2010,Rockfish,"Rockfish, squarespot",126.0,412.0
2010,Crabs,"Crab, tanner",,
2010,Rockfish,"Rockfish, vermilion",28981.0,74036.0
2010,Skates & Rays,"Skate, big",2399.0,361.0
2010,Roundfish,Lingcod,102941.0,172016.0
2010,Roundfish,Oilfish,,
2010,Other Snails,"Limpet, keyhole",2922.0,8859.0
2010,Sea urchins,"Sea urchin, red",11223246.0,7382659.0
2010,Sharks,"Shark, Pacific angel",9769.0,12433.0
2010,Rockfish,"Rockfish, rosethorn",,
2010,Rockfish,"Rockfish, black",117138.0,217936.0
2010,Crabs,"Crab, king",446.0,681.0
2010,Flatfish,"Sole, sand",18211.0,18846.0
2010,Flatfish,"Flounder, arrowtooth",,
2010,Rockfish,"Rockfish, pinkrose",,
2010,Rockfish,"Rockfish, olive",1239.0,2410.0
2010,Rockfish,"Rockfish, starry",1758.0,7261.0
2010,Sharks,"Shark, horn",,
2010,Tunas,"Tuna, skipjack",,
2010,Tunas,"Tuna, bigeye",,
2010,Rockfish,"Rockfish, group bolina",67.0,538.0
2010,Roundfish,"Barracuda, California",42109.0,28292.0
2010,Rockfish,"Rockfish, greenspotted",1847.0,3049.0
2010,Roundfish,Escolar,3923.0,7321.0
2010,Flatfish,"Sole, rex",122204.0,43344.0
2010,Roundfish,"Surfperch, rainbow",,
2010,Other Snails,"Whelk, Kellet's",150194.0,116684.0
2010,Rockfish,"Rockfish, brown",58677.0,336953.0
2010,Sharks,"Shark, pelagic thresher",,
2010,Other Snails,"Snail, sea",,
2010,Crabs,"Crab, yellow rock",482628.0,583230.0
2010,Sharks,"Shark, white",,
2010,Roundfish,"Anchovy, northern",2260848.0,462741.0
2010,Crabs,"Crab, pelagic red",,
2010,Kelp,"Kelp, giant",,
2010,Rockfish,"Rockfish, redbanded",1191.0,1276.0
2010,Other Invertebrates,Jellyfish,3295.0,16.0
2010,Roundfish,"Sheephead, California",67256.0,308121.0
2010,Squid,"Squid, jumbo",22808.0,3802.0
2010,Roundfish,"Seaperch, striped",1039.0,4392.0
2010,Other Mollusks,"Octopus, unspecified",2210.0,3182.0
2010,Sea urchins,"Sea urchin, purple",6496.0,15427.0
2010,Roundfish,Thornyheads,29474.0,59388.0
2010,Flatfish,"Sole, Dover",5780402.0,1793068.0
2010,Roundfish,"Surfperch, redtail",7402.0,7651.0
2010,Other Invertebrates,Barnacle,,
2010,Roundfish,"Sculpin, staghorn",2637.0,8809.0
2010,Roundfish,"Greenling, kelp",3609.0,21840.0
2010,Rockfish,"Rockfish, speckled",508.0,586.0
2010,Rockfish,"Rockfish, blackgill",211231.0,245690.0
2010,Rockfish,"Rockfish, group gopher",51.0,342.0
2010,Rockfish,"Rockfish, black-and-yellow",22965.0,151522.0
2010,Roundfish,"Salmon, Roe (Chinook, Coho)",,
2010,Roundfish,"Fish, unspecified",440.0,969.0
2010,Roundfish,Dolphin (fish),7399.0,15868.0
2010,Roundfish,"Smelts, true",,
2010,Freshwater species,"Crayfish, unspecified",125272.0,162951.0
2010,Sharks,"Shark, soupfin",5557.0,5860.0
2010,Rockfish,"Rockfish, flag",318.0,840.0
2010,Crabs,"Crab, rock unspecified",479140.0,673247.0
2010,Sharks,"Shark, brown smoothhound",468.0,387.0
2010,Rockfish,"Rockfish, bank",16512.0,11775.0
2010,Roundfish,Triggerfish,,
2010,Sharks,"Shark, spiny dogfish",12327.0,5039.0
2010,Flatfish,"Sole, petrale",470348.0,555460.0
2010,Roundfish,Queenfish,,
2010,Roundfish,"Ratfish, spotted",29.0,56.0
2010,Rockfish,"Rockfish, group small",,
2010,Crabs,"Crab, red rock",229507.0,329882.0
2010,Roundfish,"Surfperch, shiner",35.0,9.0
2010,Rockfish,"Rockfish, greenblotched",212.0,564.0
2010,Flatfish,"Sole, unspecified",19653.0,18330.0
2010,Flatfish,"Sole, rock",5212.0,3099.0
2010,Rockfish,"Rockfish, honeycomb",,
2010,Roundfish,"Surfperch, black",157.0,435.0
2010,Rockfish,"Rockfish, aurora",651.0,803.0
2010,Rockfish,"Rockfish, calico",,
2010,Roundfish,Opaleye,125.0,605.0
2010,Rockfish,"Rockfish, China",4615.0,33696.0
2010,Roundfish,"Croaker, white",12325.0,11971.0
2010,Sharks,"Shark, shortfin mako",32956.0,32114.0
2010,Flatfish,"Sanddab, Pacific",,
2010,Sea cucumbers,"Sea cucumber, unspecified",8531.0,15289.0
2010,Roundfish,"Bonito, Pacific",40657.0,14373.0
2010,Skates & Rays,Stingray,6028.0,1086.0
2010,Roundfish,"Surfperch, unspecified",2332.0,7582.0
2010,Roundfish,Yellowtail,14763.0,22647.0
2010,Roundfish,"Bass, giant sea",8383.0,22162.0
2010,Roundfish,Butterfish (Pacific pompano),4777.0,3150.0
2010,Skates & Rays,"Ray, bat",13911.0,4786.0
2010,Roundfish,"Bass, barred sand",,
2010,Other Invertebrates,Sand dollar,,
2010,Shrimp/prawns,"Shrimp, ghost",,
2010,Roundfish,Wahoo,,
2010,Sharks,"Shark, salmon",,
2010,Other Invertebrates,Invertebrate Unspecified,,
2010,Roundfish,"Bass, kelp",,
2010,Roundfish,Blacksmith,,
2010,Rockfish,"Rockfish, darkblotched",38205.0,21543.0
2010,Sharks,"Shark, bigeye thresher",,
2010,Roundfish,Jacksmelt,4999.0,7708.0
2010,Rockfish,"Rockfish, blue",6936.0,11825.0
2010,Sharks,"Shark, unspecified",2557.0,2130.0
2010,Rockfish,"Rockfish, rosy",419.0,1251.0
2010,Rockfish,"Rockfish, widow",22206.0,5540.0
2010,Shrimp/prawns,"Prawn, spot",245515.0,2649883.0
2010,Shrimp/prawns,"Shrimp, ocean (pink)",,
2010,Roundfish,Sablefish,5400937.0,11490932.0
2010,Roundfish,"Thornyhead, shortspine",1018437.0,2355476.0
2010,Rockfish,"Rockfish, chilipepper",754978.0,441132.0
2010,Skates & Rays,"Skate, unspecified",52742.0,11760.0
2010,Crabs,"Crab, box",1848.0,1030.0
2010,Roundfish,"Bass, spotted sand",,
2010,Other Invertebrates,Bryozoan,,
2010,Roundfish,"Herring, Pacific - roe",,
2010,Shrimp/prawns,"Shrimp, mantis",1917.0,10870.0
2010,Roundfish,"Surfperch, barred",1363.0,3915.0
2010,Other Invertebrates,"Flatworm, marine",,
2010,Roundfish,"Midshipman, plainfin",,
2010,Roundfish,"Scorpionfish, California",7338.0,26676.0
2010,Roundfish,Kelpfishes,,
2010,Roundfish,Grenadier,209134.0,43466.0
2010,Roundfish,Halfmoon,50.0,193.0
2010,Rockfish,"Rockfish, gopher",62443.0,408772.0
2010,Other Invertebrates,Sea pansy,,
2010,Flatfish,"Sole, fantail",,
2010,Roundfish,"Seabass, white",558876.0,1576424.0
2010,Sharks,"Shark, sevengill",,
2010,Other Invertebrates,"Crustacean, unspecified",50.0,35.0
2010,Crabs,"Crab, spider/sheep claws",268.0,347.0
2010,Other Mollusks,"Mollusk, unspecified",801.0,24.0
2010,Roundfish,"Trawled fish, unspecified",,
2010,Rockfish,"Rockfish, quillback",1921.0,8122.0
2010,Crabs,"Crab, armed box",767.0,748.0
2010,Roundfish,Cabezon,50441.0,265234.0
2010,Shrimp/prawns,"Shrimp, bay",56551.0,239262.0
2010,Roundfish,"Sunfish, ocean",,
2010,Crabs,"Crab, brown rock",60447.0,75587.0
2010,Roundfish,Opah,90327.0,99756.0
2010,Sharks,"Shark, sixgill",,
2010,Rockfish,"Rockfish, treefish",3503.0,30419.0
2010,Sharks,"Shark, thresher",124010.0,155751.0
2010,Other Snails,"Snail, top",571.0,558.0
2010,Rockfish,"Rockfish, shortbelly",498.0,2.0
2010,Sea cucumbers,"Sea cucumber, warty",382254.0,823408.0
2010,Skates & Rays,"Guitarfish, shovelnose",5099.0,5948.0
2010,Rockfish,"Rockfish, group slope",172544.0,106614.0
2010,Flatfish,"Flounder, starry",29761.0,19793.0
2010,Shrimp/prawns,"Shrimp, unspecified",223.0,490.0
2010,Roundfish,"Surfperch, pile",,
2010,Rockfish,"Rockfish, splitnose",141211.0,48046.0
2010,Sea cucumbers,"Sea cucumber, giant red",205273.0,426633.0
2010,Rockfish,"Rockfish, group shelf",2447.0,5724.0
2010,Squid,"Squid, market",288463131.0,71159161.0
2010,Rockfish,"Rockfish, unspecified",1080.0,1178.0
2010,Tunas,"Tuna, unspecified",,
2010,Skates & Rays,"Skate, thornback",,
2010,Roundfish,"Lizardfish, California",3040.0,1498.0
2010,Sea urchins,"Sea urchin, white",,
2010,Other Snails,"Limpet, unspecified",,
2010,Roundfish,"Mackerel, Pacific",4532904.0,410811.0
2010,Skates & Rays,"Ray, Pacific electric",,
2010,Rockfish,"Rockfish, group rosefish",,
2010,Sharks,"Shark, blue",,
2010,Roundfish,"Eel, California moray",3956.0,15444.0
2010,Roundfish,"Sardine, Pacific",74228410.0,4305246.0
2010,Roundfish,"Salmon, Chinook",226806.0,1214383.0
2010,Sharks,"Shark, gray smoothhound",250.0,426.0
2010,Sharks,"Shark, leopard",6517.0,6146.0
2010,Crabs,"Crab, claws",1860.0,2621.0
2010,Roundfish,"Whitefish, ocean",4243.0,9357.0
2010,Rockfish,"Rockfish, kelp",2242.0,11205.0
2010,Flatfish,"Halibut, California",528853.0,2350514.0
2010,Roundfish,"Shad, threadfin",23348.0,27413.0
2010,Rockfish,"Rockfish, Pacific ocean perch",92.0,43.0
2010,Other Invertebrates,Sea slug,,
2010,Rockfish,"Rockfish, canary",978.0,592.0
2010,Roundfish,"Surfperch, rubberlip",213.0,813.0
2010,Other Invertebrates,Sea hare,,
2010,Billfishes,Swordfish,562531.0,2207240.0
2010,Roundfish,Carp,,
2010,Roundfish,"Salmon, coho",,
2010,Rockfish,"Rockfish, cowcod",,
2010,Rockfish,"Rockfish, group red",1488.0,3494.0
2010,Rockfish,"Rockfish, yelloweye",,
2010,Shrimp/prawns,"Shrimp, coonstriped",96162.0,356813.0
2010,Roundfish,"Whiting, Pacific",5351385.0,414034.0
2010,Roundfish,"Mackerel, unspecified",27.0,6.0
2010,Skates & Rays,"Skate, longnose",312288.0,48320.0
2010,Roundfish,"Surfperch, walleye",,
2010,Freshwater species,"Crayfish, red swamp",,
2010,Roundfish,"Smelt, surf",95694.0,38820.0
2010,Rockfish,"Rockfish, group nearshore",,
2010,Roundfish,"Smelt, night",142243.0,50545.0
2010,Roundfish,"Thornyhead, longspine",1216372.0,543538.0
2010,Roundfish,Louvar,1010.0,5764.0
2010,Roundfish,Pomfret,107.0,148.0
2010,Flatfish,"Turbot, hornyhead",,
2010,Flatfish,"Flounder, unspecified",327.0,506.0
2010,Crabs,"Crab, Dungeness",22009802.0,41201342.0
2010,Hagfishes,Hagfishes,955643.0,668436.0
2010,Roundfish,"Mackerel, jack",682645.0,62549.0
2010,Crabs,"Crab, spider",75672.0,83583.0
2011,Kelp,"Kelp, giant",,
2011,Roundfish,"Lizardfish, California",14537.0,7343.0
2011,Rockfish,"Rockfish, greenstriped",205.0,193.0
2011,Skates & Rays,"Skate, unspecified",65460.0,19505.0
2011,Rockfish,"Rockfish, group rosefish",,
2011,Roundfish,Oilfish,,
2011,Roundfish,"Bass, giant sea",3672.0,10099.0
2011,Flatfish,"Sole, Dover",5318533.0,2257056.0
2011,Roundfish,"Greenling, kelp",4479.0,28864.0
2011,Roundfish,Opaleye,212.0,975.0
2011,Roundfish,"Surfperch, unspecified",1681.0,5002.0
2011,Sharks,"Shark, shortfin mako",29205.0,38175.0
2011,Other Snails,"Snail, top",990.0,867.0
2011,Sharks,"Shark, sevengill",624.0,442.0
2011,Tunas,"Tuna, skipjack",1988.0,999.0
2011,Skates & Rays,Stingray,6515.0,1815.0
2011,Rockfish,"Rockfish, canary",720.0,460.0
2011,Skates & Rays,"Guitarfish, shovelnose",3184.0,3482.0
2011,Sharks,"Shark, brown smoothhound",162.0,164.0
2011,Roundfish,Kelpfishes,,
2011,Rockfish,"Rockfish, chilipepper",646320.0,412552.0
2011,Sea urchins,"Sea urchin, red",11589327.0,8273140.0
2011,Roundfish,"Sheephead, California",68040.0,312167.0
2011,Shrimp/prawns,"Prawn, ridgeback",194087.0,433989.0
2011,Flatfish,"Flounder, starry",15271.0,13878.0
2011,Flatfish,"Sanddab, Pacific",7878.0,4097.0
2011,Flatfish,"Sole, rock",4427.0,3590.0
2011,Roundfish,Louvar,820.0,4127.0
2011,Roundfish,"Trawled fish, unspecified",,
2011,Crabs,"Crab, box",838.0,437.0
2011,Roundfish,Jacksmelt,6321.0,2097.0
2011,Tunas,"Tuna, albacore",1405970.0,2327679.0
2011,Freshwater species,"Crayfish, unspecified",143483.0,211881.0
2011,Roundfish,Blacksmith,,
2011,Roundfish,"Shad, threadfin",13929.0,11079.0
2011,Roundfish,"Smelt, night",288263.0,141489.0
2011,Other Invertebrates,Sea hare,2482.0,27915.0
2011,Other Invertebrates,Sea pansy,,
2011,Roundfish,"Sculpin, staghorn",4138.0,11185.0
2011,Skates & Rays,"Skate, California",,
2011,Roundfish,"Anchovy, northern",5734842.0,617659.0
2011,Roundfish,Halfmoon,282.0,564.0
2011,Flatfish,"Sole, slender",,
2011,Rockfish,"Rockfish, chameleon",,
2011,Sharks,"Shark, thresher",98765.0,102353.0
2011,Rockfish,"Rockfish, grass",26953.0,242072.0
2011,Flatfish,"Sole, curlfin",346.0,140.0
2011,Roundfish,Eel,,
2011,Other Mollusks,"Mollusk, unspecified",,
2011,Rockfish,"Rockfish, group nearshore",6.0,14.0
2011,Rockfish,"Rockfish, Pacific ocean perch",,
2011,Roundfish,"Midshipman, plainfin",,
2011,Roundfish,"Surfperch, calico",,
2011,Roundfish,"Scorpionfish, California",10013.0,38307.0
2011,Roundfish,"Ratfish, spotted",,
2011,Roundfish,Sargo,43.0,56.0
2011,Tunas,"Tuna, bigeye",80756.0,328150.0
2011,Shrimp/prawns,"Shrimp, mantis",2459.0,13169.0
2011,Roundfish,Dolphin (fish),6275.0,10950.0
2011,Rockfish,"Rockfish, blue",15678.0,27000.0
2011,Hagfishes,Hagfishes,795054.0,565991.0
2011,Rockfish,"Rockfish, vermilion",38058.0,100813.0
2011,Crabs,"Crab, claws",1643.0,2666.0
2011,Roundfish,"Eel, spotted cusk-",,
2011,Roundfish,"Surfperch, walleye",,
2011,Roundfish,"Whiting, Pacific",10241.0,234.0
2011,Roundfish,"Tomcod, Pacific",,
2011,Rockfish,"Rockfish, black-and-yellow",27186.0,193712.0
2011,Rockfish,"Rockfish, group shelf",1043.0,2833.0
2011,Rockfish,"Rockfish, gopher",66458.0,460256.0
2011,Roundfish,"Salmon, chum",,
2011,Roundfish,"Whitefish, ocean",3545.0,6758.0
2011,Rockfish,"Rockfish, kelp",1601.0,8120.0
2011,Rockfish,"Rockfish, yelloweye",,
2011,Rockfish,"Rockfish, group small",15.0,57.0
2011,Skates & Rays,"Skate, big",705.0,176.0
2011,Sea urchins,"Sea urchin, white",1915.0,5020.0
2011,Flatfish,"Halibut, California",443349.0,2193911.0
2011,Skates & Rays,"Skate, longnose",377251.0,128589.0
2011,Sharks,"Shark, Pacific angel",11472.0,15121.0
2011,Other Mollusks,"Octopus, unspecified",6232.0,6444.0
2011,Shrimp/prawns,"Shrimp, coonstriped",78274.0,318919.0
2011,Roundfish,"Salmon, Chinook",990286.0,5094760.0
2011,Sharks,"Shark, gray smoothhound",38.0,34.0
2011,Rockfish,"Rockfish, group red",2364.0,5978.0
2011,Roundfish,Yellowtail,4994.0,7789.0
2011,Flatfish,"Flounder, unspecified",211.0,540.0
2011,Rockfish,"Rockfish, cowcod",32.0,17.0
2011,Flatfish,"Turbot, hornyhead",,
2011,Rockfish,"Rockfish, group slope",133404.0,85142.0
2011,Roundfish,"Mackerel, unspecified",453.0,143.0
2011,Rockfish,"Rockfish, shortbelly",,
2011,Sharks,"Shark, leopard",4585.0,4509.0
2011,Other Invertebrates,Anemones,,
2011,Squid,"Squid, market",268189643.0,66593692.0
2011,Flatfish,"Halibut, unspecified",,
2011,Other Invertebrates,Sea stars,1013.0,1119.0
2011,Flatfish,"Sole, rex",149989.0,53181.0
2011,Rockfish,"Rockfish, starry",748.0,2481.0
2011,Bivalves,"Clam, rosy razor",,
2011,Tunas,"Tuna, yellowfin",7623.0,13766.0
2011,Skates & Rays,"Skate, thornback",,
2011,Crabs,"Crab, Dungeness",20656464.0,51655187.0
2011,Roundfish,Senorita,,
2011,Flatfish,"Sole, fantail",309.0,461.0
2011,Roundfish,"Greenling, rock",,
2011,Other Snails,"Limpet, keyhole",856.0,1653.0
2011,Roundfish,"Smelt, surf",68532.0,31161.0
2011,Freshwater species,"Crayfish, red swamp",,
2011,Roundfish,"Surfperch, rubberlip",425.0,472.0
2011,Sharks,"Shark, blue",,
2011,Flatfish,Turbot,312.0,301.0
2011,Roundfish,Opah,114071.0,132697.0
2011,Roundfish,Sablefish,5328617.0,15192981.0
2011,Shrimp/prawns,"Shrimp, bay",38350.0,161615.0
2011,Shrimp/prawns,"Prawn, spot",343355.0,3915800.0
2011,Rockfish,"Rockfish, yellowtail",2600.0,4770.0
2011,Crabs,"Crab, rock unspecified",467163.0,676225.0
2011,Lobster,"Lobster, California spiny",751150.0,12911554.0
2011,Billfishes,Swordfish,942309.0,3350388.0
2011,Roundfish,"Croaker, white",6833.0,4140.0
2011,Roundfish,Topsmelt,,
2011,Roundfish,Pomfret,678.0,940.0
2011,Shrimp/prawns,"Shrimp, unspecified",,
2011,Rockfish,"Rockfish, widow",2672.0,2189.0
2011,Rockfish,"Rockfish, splitnose",21680.0,5781.0
2011,Skates & Rays,"Ray, Pacific electric",,
2011,Roundfish,"Surfperch, barred",5306.0,13822.0
2011,Crabs,"Crab, brown rock",68926.0,95263.0
2011,Other Invertebrates,Sand dollar,,
2011,Sea cucumbers,"Sea cucumber, giant red",329961.0,1314186.0
2011,Shrimp/prawns,"Shrimp, brine",,
2011,Sea cucumbers,"Sea cucumber, unspecified",14618.0,42950.0
2011,Other Invertebrates,Sea slug,,
2011,Flatfish,"Sole, sand",29124.0,35298.0
2011,Shrimp/prawns,"Shrimp, ghost",,
2011,Flatfish,"Sole, petrale",384328.0,533556.0
2011,Sharks,"Shark, soupfin",4644.0,4629.0
2011,Roundfish,Wahoo,,
2011,Rockfish,"Rockfish, unspecified",944.0,2049.0
2011,Rockfish,"Rockfish, group bolina",,
2011,Crabs,"Crab, spider/sheep claws",383.0,417.0
2011,Roundfish,"Mackerel, Pacific",2995468.0,326850.0
2011,Skates & Rays,"Ray, unspecified",,
2011,Skates & Rays,"Ray, bat",8518.0,1562.0
2011,Roundfish,"Sardine, Pacific",61109380.0,5390504.0
2011,Rockfish,"Rockfish, black",58591.0,108942.0
2011,Flatfish,Sanddab,104313.0,95295.0
2011,Rockfish,"Rockfish, honeycomb",,
2011,Rockfish,"Rockfish, greenblotched",220.0,566.0
2011,Roundfish,"Surfperch, rainbow",,
2011,Rockfish,"Rockfish, olive",1330.0,3367.0
2011,Roundfish,"Eel, California moray",1308.0,2447.0
2011,Roundfish,Grenadier,192186.0,38682.0
2011,Crabs,"Crab, tanner",3217.0,103.0
2011,Rockfish,"Rockfish, speckled",314.0,506.0
2011,Rockfish,"Rockfish, squarespot",,
2011,Roundfish,"Mackerel, jack",177081.0,10460.0
2011,Roundfish,"Thornyhead, shortspine",1014075.0,2548864.0
2011,Crabs,"Crab, spider",61294.0,79805.0
2011,Other Snails,"Snail, sea",,
2011,Flatfish,"Halibut, Pacific",,
2011,Roundfish,Lingcod,72593.0,145109.0
2011,Roundfish,Escolar,11113.0,17154.0
2011,Other Invertebrates,Bryozoan,,
2011,Rockfish,"Rockfish, aurora",4537.0,1932.0
2011,Sharks,"Shark, pelagic thresher",,
2011,Sea urchins,"Sea urchin, purple",6366.0,10703.0
2011,Sharks,"Shark, horn",,
2011,Sharks,"Shark, white",,
2011,Shrimp/prawns,"Shrimp, ocean (pink)",7375139.0,3684168.0
2011,Roundfish,"Prickleback, monkeyface (eel)",96.0,380.0
2011,Sharks,"Shark, unspecified",2198.0,1413.0
2011,Rockfish,"Rockfish, brown",63507.0,382793.0
2011,Squid,"Squid, jumbo",5568.0,244.0
2011,Rockfish,"Rockfish, flag",415.0,1059.0
2011,Rockfish,"Rockfish, darkblotched",7479.0,6331.0
2011,Rockfish,"Rockfish, rosy",252.0,845.0
2011,Rockfish,"Rockfish, China",4300.0,31219.0
2011,Other Invertebrates,Jellyfish,,
2011,Flatfish,"Sole, unspecified",29469.0,23760.0
2011,Crabs,"Crab, red rock",304775.0,443498.0
2011,Other Invertebrates,"Echinoderm, unspecified",,
2011,Roundfish,"Seaperch, striped",,
2011,Rockfish,"Rockfish, blackgill",277314.0,356725.0
2011,Tunas,"Tuna, bluefin",260424.0,239697.0
2011,Roundfish,Thornyheads,2056.0,6089.0
2011,Rockfish,"Rockfish, quillback",2066.0,9856.0
2011,Crabs,"Crab, king",1184.0,1978.0
2011,Sharks,"Shark, sixgill",66.0,29.0
2011,Flatfish,"Sole, bigmouth",,
2011,Roundfish,Butterfish (Pacific pompano),1217.0,792.0
2011,Roundfish,"Thornyhead, longspine",1016692.0,518120.0
2011,Roundfish,"Salmon, Roe (Chinook, Coho)",11.0,19.0
2011,Roundfish,"Barracuda, California",79402.0,59869.0
2011,Roundfish,"Fish, unspecified",2491.0,2641.0
2011,Roundfish,"Herring, Pacific - roe",,
2011,Other Snails,"Whelk, Kellet's",125531.0,98613.0
2011,Rockfish,"Rockfish, rosethorn",76.0,75.0
2011,Rockfish,"Rockfish, redbanded",259.0,172.0
2011,Roundfish,"Surfperch, redtail",8469.0,8625.0
2011,Other Invertebrates,"Crustacean, unspecified",,
2011,Roundfish,Cabezon,70907.0,385012.0
2011,Tunas,"Tuna, unspecified",,
2011,Roundfish,"Surfperch, black",,
2011,Crabs,"Crab, armed box",,
2011,Sharks,"Shark, bigeye thresher",,
2011,Sea cucumbers,"Sea cucumber, warty",522409.0,2111858.0
2011,Rockfish,"Rockfish, treefish",4201.0,35959.0
2011,Rockfish,"Rockfish, greenspotted",1970.0,2923.0
2011,Crabs,"Crab, yellow rock",665395.0,793860.0
2011,Rockfish,"Rockfish, copper",7952.0,44886.0
2011,Rockfish,"Rockfish, bank",13590.0,12439.0
2011,Sharks,"Shark, spiny dogfish",1117.0,117.0
2011,Flatfish,"Sole, English",41372.0,17299.0
2011,Roundfish,"Bonito, Pacific",243487.0,116738.0
2011,Other Invertebrates,"Spiders, sea",,
2011,Flatfish,"Flounder, arrowtooth",190468.0,19671.0
2011,Rockfish,"Rockfish, bocaccio",16668.0,18183.0
2011,Roundfish,"Surfperch, shiner",,
2011,Roundfish,"Seabass, white",545812.0,1635584.0
2011,Sharks,"Shark, swell",,
2012,Roundfish,"Surfperch, redtail",2170.0,2284.0
2012,Roundfish,"Shad, American",,
2012,Roundfish,Sargo,32.0,73.0
2012,Rockfish,"Rockfish, grass",25916.0,237274.0
2012,Sharks,"Shark, bigeye thresher",,
2012,Other Invertebrates,"Echinoderm, unspecified",,
2012,Rockfish,"Rockfish, bronzespotted",,
2012,Rockfish,"Rockfish, bocaccio",27262.0,28646.0
2012,Roundfish,"Sheephead, California",62067.0,295807.0
2012,Roundfish,"Surfperch, walleye",89.0,144.0
2012,Crabs,"Crab, armed box",,
2012,Tunas,"Tuna, bluefin",94712.0,95419.0
2012,Roundfish,Thornyheads,1672.0,5541.0
2012,Roundfish,Lingcod,105203.0,205259.0
2012,Tunas,"Tuna, albacore",1428875.0,2219690.0
2012,Roundfish,"Anchovy, northern",5484069.0,371150.0
2012,Roundfish,"Herring, Pacific - roe",3268606.0,393989.0
2012,Sharks,"Shark, thresher",85923.0,113199.0
2012,Rockfish,"Rockfish, copper",12293.0,64180.0
2012,Roundfish,"Herring, Pacific - roe on kelp",6452.0,10655.0
2012,Flatfish,"Sole, curlfin",,
2012,Crabs,"Crab, Dungeness",25800347.0,85636658.0
2012,Shrimp/prawns,"Prawn, ridgeback",220353.0,535437.0
2012,Crabs,"Crab, box",2662.0,3478.0
2012,Skates & Rays,"Skate, unspecified",68231.0,19352.0
2012,Crabs,"Crab, hermit",,
2012,Roundfish,"Surfperch, shiner",,
2012,Rockfish,"Rockfish, greenstriped",176.0,167.0
2012,Rockfish,"Rockfish, group small",,
2012,Roundfish,"Smelt, surf",82697.0,48487.0
2012,Tunas,"Tuna, skipjack",2085.0,1609.0
2012,Flatfish,Turbot,796.0,704.0
2012,Rockfish,"Rockfish, blackgill",280042.0,365559.0
2012,Rockfish,"Rockfish, rosethorn",578.0,2010.0
2012,Flatfish,"Flounder, starry",10831.0,11046.0
2012,Rockfish,"Rockfish, black",53263.0,104611.0
2012,Flatfish,"Flounder, arrowtooth",218815.0,23801.0
2012,Kelp,"Kelp, giant",,
2012,Rockfish,"Rockfish, group bocaccio/chili",,
2012,Tunas,"Tuna, bigeye",89376.0,367089.0
2012,Roundfish,"Sculpin, staghorn",4513.0,14682.0
2012,Roundfish,Oilfish,,
2012,Roundfish,"Bass, giant sea",2498.0,7960.0
2012,Roundfish,Kelpfishes,,
2012,Crabs,"Crab, king",1232.0,2231.0
2012,Roundfish,"Fish, unspecified",1337.0,1246.0
2012,Rockfish,"Rockfish, starry",973.0,2468.0
2012,Roundfish,"Whitefish, ocean",3183.0,5638.0
